reg;gen;planting_date;lon;lat;mai
BA;CLZ001;25/04/2012;-40.5595144;-17.7086778;-2.00478904
BA;CLZ001;29/12/2017;-40.5486407;-17.7112429;-0.571305265
BA;CLZ001;29/12/2017;-40.54793138;-17.70869926;-1.09878946
BA;CLZ001;28/12/2017;-40.54696893;-17.70420682;-1.01743491
BA;CLZ001;28/12/2017;-40.5455764;-17.7038283;-0.704779727
BA;CLZ001;28/06/2018;-40.56200584;-17.7019915;-0.739380867
BA;CLZ001;28/06/2018;-40.55459672;-17.70210446;-0.350764334
BA;CLZ001;04/07/2018;-40.54709828;-17.69949796;-0.643247595
BA;CLZ001;10/05/2012;-40.5602467;-17.6908617;-1.921498191
BA;CLZ001;05/09/2017;-40.58319744;-17.70020447;-1.162367128
BA;CLZ001;20/09/2017;-40.57377995;-17.69755724;-0.979222641
BA;CLZ001;17/01/2018;-40.58875136;-17.6976597;-0.698991985
BA;CLZ001;17/01/2018;-40.58875136;-17.6976597;-0.996485163
BA;CLZ001;15/06/2012;-40.5760362;-17.6983442;-1.676702709
BA;CLZ001;26/12/2017;-40.579578;-17.6949987;-0.568128541
BA;CLZ001;26/12/2017;-40.57732599;-17.69447763;-1.049746161
BA;CLZ001;29/08/2018;-40.56478489;-17.6930417;-0.142518142
BA;CLZ001;16/11/2013;-40.60417886;-17.7183277;-1.685732736
BA;CLZ001;22/06/2018;-40.60332166;-17.71257877;-0.641429863
BA;CLZ001;06/02/2018;-40.60851709;-17.71264927;-1.820486918
BA;CLZ001;06/02/2018;-40.60823133;-17.71179319;-1.884870311
BA;CLZ001;28/08/2012;-40.5989759;-17.71146;-1.596643612
BA;CLZ001;06/02/2018;-40.602666;-17.71041099;-1.366132154
BA;CLZ001;06/02/2018;-40.602666;-17.71041099;-1.690304206
BA;CLZ001;06/02/2018;-40.59779669;-17.70563898;-1.070826506
BA;CLZ001;06/02/2018;-40.59845367;-17.70637007;-1.317551954
BA;CLZ001;21/06/2018;-40.60340423;-17.70330269;-0.771436188
BA;CLZ001;06/02/2018;-40.60441634;-17.70155952;-1.682427978
BA;CLZ001;06/02/2018;-40.60441634;-17.70155952;-1.850601376
BA;CLZ001;06/02/2018;-40.60095837;-17.69822934;-1.791371528
BA;CLZ001;06/02/2018;-40.60047054;-17.69991552;-1.698684532
BA;CLZ001;06/02/2018;-40.59942991;-17.69578098;-1.38309255
BA;CLZ001;06/02/2018;-40.59942991;-17.69578098;-1.337440909
BA;CLZ001;06/02/2018;-40.59588094;-17.69475261;-1.17386166
BA;CLZ001;06/02/2018;-40.60560946;-17.69685107;-1.580628823
BA;CLZ001;19/01/2018;-40.6068034;-17.69329921;-1.527242335
BA;CLZ001;19/01/2018;-40.6068034;-17.69329921;-1.883610136
BA;CLZ001;07/09/2012;-40.6076838;-17.6941211;-2.542281218
BA;CLZ001;19/01/2018;-40.60670257;-17.69150188;-1.685338012
BA;CLZ001;19/01/2018;-40.60670257;-17.69150188;-1.993117578
BA;CLZ001;06/02/2018;-40.58084689;-17.69177017;-1.764043702
BA;CLZ001;06/02/2018;-40.58017258;-17.69227709;-1.690234061
BA;CLZ001;17/01/2018;-40.5924929;-17.69076507;-1.638653069
BA;CLZ001;17/01/2018;-40.59321714;-17.69147155;-1.4484729
BA;CLZ001;16/12/2013;-40.6089677;-17.6911558;-2.507344331
BA;CLZ001;16/12/2013;-40.60897138;-17.69115803;-2.412656609
BA;CLZ001;06/02/2018;-40.57832281;-17.69096063;-0.7707908
BA;CLZ001;06/02/2018;-40.57766785;-17.69044481;-0.694265876
BA;CLZ001;18/01/2018;-40.58798523;-17.68950937;-1.462904594
BA;CLZ001;18/01/2018;-40.58748007;-17.68923634;-1.388092388
BA;CLZ001;26/06/2018;-40.58250283;-17.68709876;-0.727516401
BA;CLZ001;18/01/2018;-40.59117082;-17.68300779;-1.706750767
BA;CLZ001;11/01/2018;-40.58696749;-17.68024734;-1.521713951
BA;CLZ001;11/01/2018;-40.58696749;-17.68024734;-1.68882011
BA;CLZ001;11/01/2018;-40.58763037;-17.67522622;-1.665112834
BA;CLZ001;11/01/2018;-40.58763037;-17.67522622;-1.634732934
BA;CLZ001;08/01/2018;-40.59105971;-17.67430999;-1.938032605
BA;CLZ001;08/01/2018;-40.59032821;-17.67437614;-1.82615246
BA;CLZ001;09/01/2018;-40.58639712;-17.67038682;-1.866948415
BA;CLZ001;09/01/2018;-40.58622111;-17.6703792;-1.87178837
BA;CLZ001;09/01/2018;-40.5855839;-17.66758014;-1.998027564
BA;CLZ001;08/06/2017;-40.59223496;-17.56406621;-1.652772874
BA;CLZ001;10/08/2017;-40.58243475;-17.56371109;-1.705742982
BA;CLZ001;06/06/2017;-40.5753528;-17.56177963;-0.820795075
BA;CLZ001;08/06/2017;-40.58983559;-17.56330839;-1.75826075
BA;CLZ001;08/06/2017;-40.59415609;-17.55942423;-1.112450104
BA;CLZ005;16/04/2011;-40.5973856;-17.5577871;-1.273149319
BA;CLZ001;04/06/2017;-40.57572975;-17.5590748;-1.040203729
BA;CLZ001;06/06/2017;-40.58372032;-17.55771886;-1.255230783
BA;CLZ001;04/06/2017;-40.57081946;-17.55769966;-0.799007686
BA;CLZ001;06/06/2017;-40.58605987;-17.55486277;-0.836278662
BA;CLZ001;08/06/2017;-40.59439432;-17.55569944;-1.683188823
BA;CLZ001;31/05/2017;-40.56510842;-17.55154279;-0.579835593
BA;CLZ001;06/06/2017;-40.58164794;-17.55446733;-1.383021519
BA;CLZ001;10/06/2017;-40.58462554;-17.55240738;-0.661772382
BA;CLZ001;29/05/2017;-40.55626363;-17.54590933;-0.653402306
BA;CLZ001;29/05/2017;-40.55228845;-17.54478389;-0.919394487
BA;CLZ001;08/06/2017;-40.57155088;-17.54393619;-1.41054429
BA;CLZ001;03/07/2017;-40.61020701;-17.55853529;-0.839684484
BA;CLZ001;03/07/2017;-40.6100849;-17.55484504;-0.649192972
BA;CLZ001;11/07/2017;-40.59595118;-17.55061762;-0.840757649
BA;CLZ002;01/07/2011;-40.5960467;-17.5501081;-2.037653423
BA;CLZ001;04/07/2017;-40.61289965;-17.54719568;-1.549253782
BA;CLZ001;06/07/2017;-40.61610793;-17.54589394;-1.552906068
BA;CLZ001;11/07/2017;-40.59415659;-17.54494608;-0.95184906
BA;CLZ002;30/06/2011;-40.5941822;-17.5469514;-2.051177418
BA;CLZ001;03/07/2017;-40.60915175;-17.5465078;-0.793336457
BA;CLZ001;03/07/2017;-40.60834668;-17.54698422;-0.665323036
BA;CLZ002;01/07/2011;-40.6113814;-17.5521978;-3.088827531
BA;CLZ001;04/07/2017;-40.61541884;-17.5392821;-0.622119864
BA;CLZ001;29/06/2011;-40.5981861;-17.5438017;-1.962898173
BA;CLZ001;25/07/2011;-40.6082952;-17.5397801;-1.322191664
BA;CLZ001;06/07/2017;-40.62058517;-17.54306219;-2.440565057
BA;CLZ001;11/07/2017;-40.60161037;-17.53216535;-1.401464265
BA;CLZ001;11/07/2017;-40.61088439;-17.53072574;-0.531135084
BA;CLZ001;12/07/2017;-40.62073308;-17.53038341;-1.728387717
BA;CLZ001;12/07/2017;-40.62149668;-17.52834405;-1.056330343
BA;CLZ001;12/07/2017;-40.62140402;-17.5221551;-1.756774066
BA;CLZ001;12/07/2017;-40.61957434;-17.52398631;-1.085651471
BA;CLZ001;01/08/2017;-40.65880542;-17.55248654;-1.086840955
BA;CLZ001;01/08/2017;-40.64533829;-17.54965769;-0.79219645
BA;CLZ001;01/08/2017;-40.65856478;-17.54778085;-1.084739574
BA;CLZ001;28/07/2017;-40.65103528;-17.54478961;-1.05610356
BA;CLZ001;29/07/2017;-40.6563008;-17.5427442;-1.213003897
BA;CLZ001;27/07/2017;-40.64293483;-17.54321695;-0.91525724
BA;CLZ001;28/07/2017;-40.65912236;-17.54349918;-1.197217207
BA;CLZ001;29/07/2017;-40.63704284;-17.53950224;-1.433132125
BA;CLZ001;27/07/2017;-40.63816105;-17.53816018;-1.086923563
BA;CLZ001;31/07/2017;-40.65648539;-17.53610577;-2.100348478
BA;CLZ001;02/08/2017;-40.65752613;-17.53257847;-0.699805605
BA;CLZ001;04/08/2017;-40.67226758;-17.53112095;-0.336536018
BA;CLZ001;03/08/2017;-40.6572128;-17.52753364;-0.623299732
BA;CLZ001;04/08/2017;-40.66471945;-17.52861225;-1.38837136
BA;CLZ001;07/08/2017;-40.65884738;-17.52137554;-1.641306741
BA;CLZ001;07/08/2017;-40.66574037;-17.52076656;-1.954476441
BA;CLZ001;08/08/2017;-40.656335;-17.52005922;-0.764164713
BA;CLZ001;08/08/2017;-40.65323016;-17.51935321;-1.982484819
BA;CLZ001;08/08/2017;-40.65724417;-17.51802305;-0.88678154
BA;CLZ001;15/06/2017;-40.58659682;-17.54079819;0.16164925
BA;CLZ001;16/06/2017;-40.58213074;-17.54117728;-0.581208847
BA;CLZ001;15/06/2017;-40.58600329;-17.53970052;-1.683834438
BA;CLZ001;12/06/2017;-40.57970044;-17.53626592;-1.037460183
BA;CLZ001;14/06/2017;-40.57526691;-17.53404215;-1.155581453
BA;CLZ001;16/09/2017;-40.58877899;-17.52747041;-2.600759074
BA;CLZ001;10/08/2017;-40.57596071;-17.5281438;-1.112590362
BA;CLZ001;17/06/2017;-40.58739164;-17.5249785;-0.925847911
BA;CLZ001;17/06/2017;-40.58080876;-17.52286241;-2.59624481
BA;CLZ001;14/07/2017;-40.58085501;-17.52494037;-0.526534329
BA;CLZ005;06/04/2011;-40.5808904;-17.5250999;-1.508508064
BA;CLZ001;01/11/2013;-40.5662491;-17.5201197;-1.853878893
BA;CLZ001;15/06/2017;-40.58640394;-17.51970024;-1.589642505
BA;CLZ001;15/06/2017;-40.57314873;-17.51704675;-0.717885118
BA;CLZ005;06/04/2011;-40.5724874;-17.5139618;-1.49415117
BA;CLZ001;19/06/2017;-40.58554721;-17.51539682;-1.470666318
BA;CLZ001;14/06/2011;-40.5658422;-17.5242886;-1.778905033
BA;CLZ001;01/11/2013;-40.56119895;-17.51723455;-1.962674387
BA;CLZ001;25/03/2011;-40.5769315;-17.5171072;-0.584395582
BA;CLZ001;16/06/2017;-40.56937855;-17.50610057;-0.822937226
BA;CLZ001;10/08/2017;-40.57558097;-17.50313272;-0.609056025
BA;CLZ005;06/04/2011;-40.576066;-17.5030266;-1.071712865
BA;CLZ001;23/05/2017;-40.56302291;-17.53468368;-0.476063296
BA;CLZ001;16/09/2017;-40.55528511;-17.52947098;-0.264603086
BA;CLZ001;18/05/2017;-40.54490493;-17.52603702;-0.760557987
BA;CLZ001;22/05/2017;-40.55042647;-17.5229803;-0.64406803
BA;CLZ001;08/12/2017;-40.5439583;-17.5242897;-0.609524573
BA;CLZ001;08/12/2017;-40.54500648;-17.52412504;-0.94680247
BA;CLZ001;18/05/2017;-40.54579852;-17.52033716;-1.109657445
BA;CLZ001;11/05/2017;-40.53589853;-17.51494104;-0.812030694
BA;CLZ001;15/05/2017;-40.52442902;-17.51588497;-0.488740392
BA;CLZ001;12/05/2017;-40.52950722;-17.51573442;-0.769708238
BA;CLZ001;16/05/2017;-40.55098917;-17.51493808;-0.813967766
BA;CLZ001;16/05/2017;-40.54344994;-17.51268811;-0.48719977
BA;CLZ001;15/05/2017;-40.54953126;-17.51182743;-0.794369407
BA;CLZ001;03/07/2017;-40.59638357;-17.52468944;-0.944402458
BA;CLZ001;23/06/2017;-40.60829314;-17.51562937;-1.795334568
BA;CLZ001;13/07/2017;-40.61577368;-17.51489087;-1.831169187
BA;CLZ001;12/07/2011;-40.6119181;-17.5138079;-2.133004602
BA;CLZ001;23/06/2017;-40.60874401;-17.51335764;-1.40122486
BA;CLZ001;23/06/2017;-40.59595446;-17.51169437;-1.67473985
BA;CLZ001;23/06/2017;-40.58727843;-17.50545219;-1.14594236
BA;CLZ001;23/06/2017;-40.58962077;-17.50515784;-1.179437511
BA;CLZ001;13/07/2017;-40.63302865;-17.51931276;-1.265250071
BA;CLZ001;14/07/2017;-40.63439195;-17.51905756;-0.980020033
BA;CLZ001;26/07/2017;-40.62701222;-17.51631706;-2.257113426
BA;CLZ001;26/07/2017;-40.63715098;-17.51586316;-1.867547948
BA;CLZ001;26/07/2017;-40.62537133;-17.51501125;-1.105666075
BA;CLZ001;26/07/2017;-40.62889338;-17.51077156;-1.730848613
BA;CLZ001;25/07/2017;-40.63311565;-17.50955765;-1.386347253
BA;CLZ001;19/07/2017;-40.61217914;-17.50882978;-1.456452168
BA;CLZ001;21/07/2017;-40.6210651;-17.50837786;-1.212694165
BA;CLZ001;21/07/2017;-40.61975014;-17.50876812;-1.253363676
BA;CLZ001;14/07/2017;-40.61625046;-17.50597739;-1.861315858
BA;CLZ001;21/07/2017;-40.62150382;-17.50369359;-1.624526953
BA;CLZ001;25/07/2017;-40.63593272;-17.50391856;-2.234450303
BA;CLZ001;24/07/2017;-40.63368821;-17.50355302;-1.801022653
BA;CLZ001;16/11/2012;-40.6126301;-17.499507;-0.875687589
BA;CLZ001;14/07/2017;-40.61659042;-17.50076079;-1.090102944
BA;CLZ001;20/07/2017;-40.62826822;-17.50296954;-1.626253087
BA;CLZ001;25/07/2017;-40.63353583;-17.49967328;-1.723735885
BA;CLZ001;07/07/2011;-40.6195225;-17.4983665;-2.674522882
BA;CLZ001;14/07/2017;-40.61936716;-17.49743095;-1.29640766
BA;CLZ001;08/07/2011;-40.6113123;-17.4974394;-2.634387161
BA;CLZ001;18/07/2017;-40.61220387;-17.49775582;-1.292565776
BA;CLZ001;18/07/2017;-40.61424589;-17.49546061;-1.054273229
BA;CLZ001;25/07/2017;-40.61839046;-17.49453833;-1.680422895
BA;CLZ001;20/07/2017;-40.62609338;-17.49190462;-1.529148805
BA;CLZ001;21/06/2017;-40.60438597;-17.50772276;-1.076655632
BA;CLZ001;21/06/2017;-40.6008354;-17.50715957;-0.782192757
BA;CLZ001;22/06/2017;-40.60671793;-17.50357438;-1.849706913
BA;CLZ001;15/06/2017;-40.5798013;-17.50329797;-0.861061962
BA;CLZ001;21/06/2017;-40.60255172;-17.50420897;-0.790413041
BA;CLZ001;01/07/2011;-40.5949264;-17.5027675;-1.621257745
BA;CLZ001;21/06/2017;-40.60910076;-17.50253851;-1.202650224
BA;CLZ001;19/06/2017;-40.58261823;-17.50126046;-0.478475389
BA;CLZ001;22/06/2017;-40.59475361;-17.50089225;-0.670613627
BA;CLZ001;13/06/2011;-40.5941029;-17.5012018;-3.043581101
BA;CLZ001;23/06/2017;-40.59789725;-17.50070432;-0.744669597
BA;CLZ002;01/07/2011;-40.5967413;-17.5013884;-2.11795987
BA;CLZ001;19/06/2017;-40.58349933;-17.4996992;-0.831503564
BA;CLZ001;19/07/2017;-40.60454786;-17.49612807;-0.237635592
BA;CLZ002;05/07/2011;-40.6016014;-17.4939667;-1.540393536
BA;CLZ001;23/06/2017;-40.59201804;-17.49927865;-1.181072115
BA;CLZ002;13/06/2011;-40.5954585;-17.4979198;-1.580147472
BA;CLZ001;28/07/2017;-40.58877896;-17.49390095;-1.811553666
BA;CLZ001;22/06/2017;-40.59180975;-17.4861688;-1.05489419
BA;CLZ001;20/06/2017;-40.57385451;-17.48117021;-0.932934078
BA;CLZ001;31/03/2011;-40.38083333;-17.92203333;-0.705062853
BA;CLZ001;28/06/2016;-40.42590203;-17.91989883;-0.11845319
BA;CLZ001;28/07/2016;-40.43184756;-17.9164989;-0.047787107
BA;CLZ004;27/12/2013;-40.3783;-17.9156;-1.702165404
BA;CLZ001;20/06/2016;-40.41839859;-17.91370051;-0.833937922
BA;CLZ001;20/06/2016;-40.42305137;-17.90690127;-0.820824768
BA;CLZ001;18/12/2016;-40.431404;-17.868151;0.026797204
BA;CLZ001;18/12/2016;-40.43287545;-17.87022271;-0.798690395
BA;CLZ004;31/08/2015;-40.43559152;-17.86530725;-0.415293534
BA;CLZ001;31/05/2016;-40.4421538;-17.85934677;-0.516969491
BA;CLZ004;30/07/2013;-40.4336;-17.8604;-1.796781617
BA;CLZ004;25/03/2013;-40.4399445;-17.839089;-1.197379201
BA;CLZ003;30/05/2008;-40.49766667;-17.6544;-0.921560429
BA;CLZ003;30/05/2008;-40.504;-17.6471;0.664577744
BA;CLZ003;30/05/2008;-40.4916;-17.6523;-0.956040891
BA;CLZ001;30/03/2015;-40.72148594;-17.37954065;-1.252493765
BA;CLZ001;18/09/2015;-40.73545384;-17.37540066;-1.135027901
BA;CLZ001;23/07/2015;-40.73072648;-17.37387443;-0.780253733
BA;CLZ001;10/12/2015;-40.74334;-17.36922;-1.035760292
BA;CLZ001;10/12/2015;-40.74334112;-17.3692184;-0.828004495
BA;CLZ001;21/12/2016;-40.28312834;-17.9401989;-1.439819986
BA;CLZ001;21/12/2016;-40.2814348;-17.9435224;-0.887392423
BA;CLZ001;31/01/2017;-40.48955106;-17.90434035;-0.409868236
BA;CLZ001;31/01/2017;-40.48955106;-17.90434035;-0.706300372
BA;CLZ001;27/12/2016;-40.48629847;-17.90157922;-0.856576125
BA;CLZ001;12/12/2016;-40.3492929;-17.86956026;-0.856449566
BA;CLZ001;12/12/2016;-40.3543988;-17.8658633;-0.722263494
BA;CLZ001;01/09/2015;-40.31051224;-17.81222412;-1.893009913
BA;CLZ001;01/09/2015;-40.31245791;-17.80707185;-2.339820089
BA;CLZ001;30/09/2015;-40.31779583;-17.80941036;-1.406281223
BA;CLZ001;05/07/2017;-40.3639851;-17.72449404;-0.421616473
BA;CLZ001;04/07/2017;-40.37942222;-17.72135891;0.148637932
BA;CLZ001;04/07/2017;-40.37782149;-17.71918326;0.211771706
BA;CLZ001;01/07/2017;-40.36581621;-17.71892242;-0.624828485
BA;CLZ001;21/05/2015;-40.2908012;-17.9428306;-0.438232883
BA;CLZ001;21/05/2015;-40.29693971;-17.94370379;-1.039088386
MA;CLZ001;23/09/2017;-47.88091711;-6.523597821;-1.951922245
MA;CLZ001;23/09/2017;-47.87901917;-6.526606003;-1.967198663
MA;CLZ001;01/10/2017;-47.8743709;-6.53326199;-2.115917466
MA;CLZ001;10/10/2017;-47.89232257;-6.522176345;-1.79195438
MA;CLZ001;12/10/2017;-47.90159503;-6.531027699;-1.941565916
MA;CLZ001;14/10/2017;-47.90691734;-6.534412114;-1.834105781
MA;CLZ001;14/10/2017;-47.91087442;-6.532907546;-1.734169511
MA;CLZ001;18/09/2017;-47.86940744;-6.523872444;-0.798913993
MA;CLZ001;19/10/2017;-47.89544246;-6.527778993;-2.10877307
MA;CLZ001;06/10/2010;-47.83782778;-6.661199444;-0.401927901
MA;CLZ001;08/02/2018;-47.83745336;-6.661509;-0.695456858
MA;CLZ001;19/06/2011;-48.0109375;-6.41248625;-1.731000993
MA;CLZ001;06/02/2018;-47.905232;-5.813591;-1.049826931
MA;CLZ001;06/02/2018;-47.90522389;-5.813587206;-1.274554007
MA;CLZ003;20/09/2010;-47.77953333;-4.068283333;-1.493657197
MA;CLZ003;20/09/2010;-47.78023333;-4.064301667;-1.358141536
MA;CLZ003;21/09/2010;-47.785275;-4.0620625;-1.090968837
MA;CLZ003;17/09/2010;-47.77723333;-4.057986667;-2.097874575
MA;CLZ003;22/09/2010;-47.77235;-4.05389;-1.074587553
MA;CLZ002;15/09/2010;-47.7834;-4.052765;-2.801402743
MA;CLZ003;18/09/2010;-47.7807;-4.05133;-2.518806264
MA;CLZ003;09/10/2010;-47.80615;-3.960403333;-1.208197925
MA;CLZ001;07/10/2010;-47.80483333;-3.964136667;-1.724798108
MA;CLZ003;13/10/2010;-47.81954;-3.965484;-0.694897107
MA;CLZ003;20/10/2010;-47.81365;-3.9669925;-0.698540963
MA;CLZ003;29/09/2010;-47.8149;-3.96196;-2.31482928
MA;CLZ003;17/10/2010;-47.82607;-3.966191;-0.611204847
MA;CLZ003;20/10/2010;-47.83119167;-3.958619167;-1.43176066
MA;CLZ001;10/07/2009;-47.7997;-4.53424;1.290315252
MA;CLZ001;10/07/2009;-47.70383333;-4.06929;0.774363545
MA;CLZ003;20/05/2011;-47.62671667;-4.458853333;0.350952186
MA;CLZ003;20/05/2011;-47.6203;-4.45871;0.146643813
MA;CLZ003;20/05/2011;-47.625175;-4.4636475;0.110878012
MA;CLZ003;13/02/2010;-47.5376;-3.99583;-0.383742958
MA;CLZ003;13/02/2010;-47.5428;-3.99685;-0.221699121
MA;CLZ003;12/02/2010;-47.5404;-3.992315;-0.979804284
MA;CLZ003;12/02/2010;-47.5433;-3.99183;-1.45526391
MA;CLZ003;24/02/2010;-47.5391;-4.01331;-0.924327174
MA;CLZ003;17/02/2010;-47.5319;-3.98895;-0.524570652
MA;CLZ003;28/02/2010;-47.52491429;-3.997392857;-0.217406424
MA;CLZ002;26/01/2010;-47.51867857;-4.007381429;-0.032751014
MA;CLZ003;22/12/2009;-47.52156667;-4.015926667;0.587914889
MA;CLZ003;22/12/2009;-47.51300833;-4.0143375;0.248789112
MA;CLZ003;12/02/2010;-47.51205;-4.0047875;0.144640432
MA;CLZ003;10/02/2010;-47.51205;-3.99801;0.176438937
MA;CLZ003;30/01/2010;-47.50645;-4.00876375;0.04045223
MA;CLZ003;09/02/2010;-47.5049;-4.014242;0.723938349
MA;CLZ003;09/02/2010;-47.50036667;-4.009983333;0.366545464
MA;CLZ001;15/12/2010;-47.69421;-4.370577;-0.043004981
MA;CLZ003;06/04/2010;-47.9146;-4.38706;-1.726368877
MA;CLZ003;05/04/2010;-47.9016;-4.39544;-1.058949714
MA;CLZ003;07/04/2010;-47.9042;-4.38905;-1.978175272
MA;CLZ003;05/04/2010;-47.8988;-4.39772;0.504593166
MA;CLZ003;05/04/2010;-47.9095;-4.384693333;-1.342482947
MA;CLZ003;05/04/2010;-47.8895;-4.39333;-1.416698095
MA;CLZ003;05/04/2010;-47.925;-4.38016;0.455537745
MA;CLZ001;25/03/2010;-47.3137;-3.70925;1.310545197
MA;CLZ001;29/03/2010;-47.3079;-3.70348;1.362423208
MA;CLZ003;17/03/2010;-47.308;-3.70067;0.674504957
MA;CLZ003;29/03/2010;-47.3026;-3.69897;1.20059495
MA;CLZ003;31/03/2010;-47.3075;-3.6952;0.546146516
MA;CLZ001;02/04/2010;-47.936;-4.37794;1.11752203
MA;CLZ003;30/03/2010;-47.3105;-3.6949;0.287240401
MA;CLZ003;24/03/2010;-47.3136;-3.69459;0.472881493
MA;CLZ003;30/03/2010;-47.3079;-3.72067;0.755353911
MA;CLZ003;27/07/2010;-47.40876667;-4.147946667;-1.131356277
MA;CLZ003;27/07/2010;-47.4122;-4.14796;-2.063136411
MA;CLZ003;27/07/2010;-47.1063;-2.77467;-2.364231821
MA;CLZ003;27/07/2010;-47.415;-4.14855;-2.339355151
MA;CLZ001;27/07/2010;-47.1026;-2.77753;-0.548427346
MA;CLZ001;27/07/2010;-47.40965;-4.1420075;-1.130870574
MA;CLZ003;26/07/2010;-47.0784;-2.77044;-1.611198276
MA;CLZ003;26/07/2010;-47.41313333;-4.137316667;-2.165267681
MA;CLZ003;29/07/2010;-47.0713;-2.76747;-2.42724873
MA;CLZ003;29/07/2010;-47.40577143;-4.132214286;-2.326568817
MA;CLZ003;31/07/2010;-47.0713;-2.78181;-2.247830193
MA;CLZ003;31/07/2010;-47.397975;-4.13108;-1.694315735
MA;CLZ001;09/08/2010;-47.7955;-4.50936;-0.466048393
MA;CLZ001;09/08/2010;-47.39115;-4.1255475;-0.971760522
MA;CLZ001;10/08/2010;-47.39166667;-4.129236667;-0.385164526
MA;CLZ003;12/08/2010;-47.3905;-4.13314;-0.316572082
MA;CLZ003;31/07/2010;-47.4001;-4.13657;-2.375240098
MA;CLZ003;24/08/2010;-47.7868;-4.49787;-2.020434167
MA;CLZ003;24/08/2010;-47.39882;-4.145512;-2.024705168
MA;CLZ003;09/09/2010;-47.37744;-4.137428;-0.705529566
MA;CLZ003;09/09/2010;-47.3753;-4.13833;-0.672811169
MA;CLZ003;09/09/2010;-47.36903333;-4.13742;-0.451832518
MA;CLZ001;31/08/2010;-47.5134;-4.00911;-0.445977264
MA;CLZ001;31/08/2010;-47.3574;-4.137425;-0.145348427
MA;CLZ001;07/09/2010;-47.356125;-4.144455;-1.332891299
MA;CLZ003;28/08/2010;-48.1013;-4.11256;-0.146900695
MA;CLZ003;28/08/2010;-47.3547;-4.135233333;-0.837562264
MA;CLZ001;05/09/2010;-47.3487;-4.13514;-0.898786707
MA;CLZ001;04/09/2010;-47.35005;-4.126675;-1.252540994
MA;CLZ001;27/04/2010;-47.75063333;-4.588123333;-0.028343023
MA;CLZ001;27/04/2010;-47.75073333;-4.58933;-0.019443391
MA;CLZ001;27/04/2010;-47.7522;-4.5904;-0.779310305
MA;CLZ001;27/04/2010;-47.749;-4.590173333;0.127175098
MA;CLZ001;26/04/2010;-47.74906667;-4.596421667;-0.275748955
MA;CLZ001;26/04/2010;-47.74183333;-4.592696667;0.527921382
MA;CLZ001;26/04/2010;-47.7421;-4.5958675;0.201217879
MA;CLZ001;09/12/2009;-47.78575;-4.523626667;-0.209361953
MA;CLZ003;09/10/2009;-47.785825;-4.549618333;0.650059321
MA;CLZ001;30/09/2009;-47.7785;-4.551835;0.644529497
MA;CLZ003;10/11/2009;-47.77795;-4.5590675;0.668939526
MA;CLZ001;05/12/2009;-47.76426;-4.556917;0.801663862
MA;CLZ002;13/11/2009;-47.75863333;-4.568421667;0.598445221
MA;CLZ003;13/11/2009;-47.7543;-4.568952;1.131143876
MA;CLZ003;29/06/2009;-47.7462;-4.565986667;0.76138478
MA;CLZ001;18/06/2009;-47.74446;-4.558874;0.358328108
MA;CLZ003;23/06/2009;-47.73682632;-4.571303684;0.867784097
MA;CLZ003;16/11/2009;-47.73584;-4.566656;0.862308505
MA;CLZ001;18/11/2009;-47.730725;-4.5682275;0.791713943
MA;CLZ003;19/11/2009;-47.724125;-4.5693925;0.672843554
MA;CLZ003;25/06/2009;-47.7251;-4.5787575;1.094277547
MA;CLZ001;01/12/2009;-47.71475;-4.5630975;0.807956025
MA;CLZ001;01/12/2009;-47.714225;-4.5562425;0.719084966
MA;CLZ001;29/05/2010;-47.6876;-4.35271;0.461547684
MA;CLZ003;19/12/2008;-47.8275;-4.508741429;1.140645139
MA;CLZ003;17/12/2008;-47.82895;-4.491408;0.885338484
MA;CLZ003;04/05/2011;-47.85583333;-4.055293333;-1.965068565
MA;CLZ003;27/04/2011;-47.7774;-4.55542;-1.195072967
MA;CLZ003;27/04/2011;-47.8528;-4.056635;-1.528426711
MA;CLZ001;10/12/2009;-47.79656667;-4.522653333;0.649870076
MA;CLZ001;08/12/2009;-47.79376667;-4.530203333;0.761669041
MA;CLZ002;07/12/2009;-47.7976;-4.532805;0.522133254
MA;CLZ002;07/12/2009;-47.8026;-4.5364;0.034227631
MA;CLZ003;29/10/2009;-47.79386154;-4.541490769;0.572344794
MA;CLZ003;03/11/2009;-47.792325;-4.54534;0.536061254
MA;CLZ003;01/04/2011;-47.85164286;-4.076592857;-0.770786118
MA;CLZ003;01/04/2011;-47.8464;-4.07462;-1.080905248
MA;CLZ003;05/05/2011;-47.8465;-4.07788;-1.246671892
MA;CLZ003;30/11/2009;-47.70935;-4.580787;0.846015502
MA;CLZ003;28/11/2009;-47.71077143;-4.57563;1.216732285
MA;CLZ001;12/04/2010;-47.72238889;-4.590105556;-0.2435772
MA;CLZ003;07/04/2011;-47.711;-4.57989;-1.571818496
MA;CLZ003;07/04/2011;-47.88075;-4.06145;-1.43116838
MA;CLZ003;11/04/2011;-47.88303333;-4.058393333;-0.418903076
MA;CLZ003;22/03/2011;-47.7184;-2.98224;-1.492333778
MA;CLZ003;22/03/2011;-47.87622;-4.057576;-1.079935791
MA;CLZ003;22/03/2011;-47.87861667;-4.048718333;-1.025196408
MA;CLZ003;16/12/2009;-47.81487273;-4.499572727;0.671550309
